timestamp,B3 - Martin Kir,B3 - Daniel Tuma,SK - Martin Kir,SK - Daniel Tuma,PP - Martin Kir,PP - Daniel Tuma,WH - Martin Kir,WH - Daniel Tuma,EE - Martin Kir,EE - Daniel Tuma,FB - Martin Kir,FB - Daniel Tuma,VC - Martin Kir,VC - Daniel Tuma,LD - Martin Kir,LD - Daniel Tuma,UN - Martin Kir,UN - Daniel Tuma,SX - Martin Kir,SX - Daniel Tuma,FR - Martin Kir,FR - Daniel Tuma,KN - Martin Kir,KN - Daniel Tuma,BY - Martin Kir,BY - Daniel Tuma,OE - Martin Kir,OE - Daniel Tuma,S6 - Martin Kir,S6 - Daniel Tuma,PUP - Martin Kir,PUP - Daniel Tuma,SI - Martin Kir,SI - Daniel Tuma,LS - Martin Kir,LS - Daniel Tuma,QN - Martin Kir,QN - Daniel Tuma,WA - Martin Kir,WA - Daniel Tuma,CE - Martin Kir,CE - Daniel Tuma,N4 - Martin Kir,N4 - Daniel Tuma,G5 - Martin Kir,G5 - Daniel Tuma,VT - Martin Kir,VT - Daniel Tuma,AKB - Martin Kir,AKB - Daniel Tuma,BF - Martin Kir,BF - Daniel Tuma,B3 - Martin Kir (decimal),B3 - Daniel Tuma (decimal),SK - Martin Kir (decimal),SK - Daniel Tuma (decimal),PP - Martin Kir (decimal),PP - Daniel Tuma (decimal),WH - Martin Kir (decimal),WH - Daniel Tuma (decimal),EE - Martin Kir (decimal),EE - Daniel Tuma (decimal),FB - Martin Kir (decimal),FB - Daniel Tuma (decimal),VC - Martin Kir (decimal),VC - Daniel Tuma (decimal),LD - Martin Kir (decimal),LD - Daniel Tuma (decimal),UN - Martin Kir (decimal),UN - Daniel Tuma (decimal),SX - Martin Kir (decimal),SX - Daniel Tuma (decimal),FR - Martin Kir (decimal),FR - Daniel Tuma (decimal),KN - Martin Kir (decimal),KN - Daniel Tuma (decimal),BY - Martin Kir (decimal),BY - Daniel Tuma (decimal),OE - Martin Kir (decimal),OE - Daniel Tuma (decimal),S6 - Martin Kir (decimal),S6 - Daniel Tuma (decimal),PUP - Martin Kir (decimal),PUP - Daniel Tuma (decimal),SI - Martin Kir (decimal),SI - Daniel Tuma (decimal),LS - Martin Kir (decimal),LS - Daniel Tuma (decimal),QN - Martin Kir (decimal),QN - Daniel Tuma (decimal),WA - Martin Kir (decimal),WA - Daniel Tuma (decimal),CE - Martin Kir (decimal),CE - Daniel Tuma (decimal),N4 - Martin Kir (decimal),N4 - Daniel Tuma (decimal),G5 - Martin Kir (decimal),G5 - Daniel Tuma (decimal),VT - Martin Kir (decimal),VT - Daniel Tuma (decimal),AKB - Martin Kir (decimal),AKB - Daniel Tuma (decimal),BF - Martin Kir (decimal),BF - Daniel Tuma (decimal),Martin Kir (best odds),Martin Kir (best providers),Daniel Tuma (best odds),Daniel Tuma (best providers),total_probability,minimum_return_1000_GBP
1744645852.6002479,,,4/9,13/8,,,2/5,7/4,2/5,7/4,,,,,1/2,11/8,21/50,33/20,,,,,1/7,19/5,2/7,12/5,1/4,5/2,,,,,,,4/9,29/20,,,,,2/7,23/10,,,5/12,33/20,,,,,,,None,None,0.6923076923076923,0.38095238095238093,None,None,0.7142857142857143,0.36363636363636365,0.7142857142857143,0.36363636363636365,None,None,None,None,0.6666666666666666,0.42105263157894735,0.704225352112676,0.37735849056603776,None,None,None,None,0.875,0.20833333333333334,0.7777777777777778,0.29411764705882354,0.8,0.2857142857142857,None,None,None,None,None,None,0.6923076923076923,0.40816326530612246,None,None,None,None,0.7777777777777778,0.30303030303030304,None,None,0.7058823529411765,0.37735849056603776,None,None,None,None,None,None,0.6666666666666666,LD,0.20833333333333334,KN,0.875,1142.8500000000001
1744646080.6586757,,,1/6,7/2,,,1/3,9/4,8/13,6/5,,,,,3/5,23/20,2/7,47/20,,,,,1/6,17/5,8/13,23/20,1/6,7/2,,,,,,,13/20,21/20,,,,,1/3,2,,,5/8,23/20,,,,,,,None,None,0.8571428571428571,0.2222222222222222,None,None,0.75,0.3076923076923077,0.6190476190476191,0.45454545454545453,None,None,None,None,0.625,0.46511627906976744,0.7777777777777778,0.29850746268656714,None,None,None,None,0.8571428571428571,0.22727272727272727,0.6190476190476191,0.46511627906976744,0.8571428571428571,0.2222222222222222,None,None,None,None,None,None,0.6060606060606061,0.4878048780487805,None,None,None,None,0.75,0.3333333333333333,None,None,0.6153846153846154,0.46511627906976744,None,None,None,None,None,None,0.6060606060606061,LS,0.2222222222222222,SK-OE,0.8282828282828283,1207.305
1744646154.4649065,,,1/6,7/2,,,8/13,6/5,4/9,13/8,,,,,2/5,8/5,13/20,11/10,,,,,4/9,6/4,8/13,23/20,1/6,7/2,,,,,,,11/25,31/20,,,,,1/6,18/5,,,5/12,8/5,,,,,,,None,None,0.8571428571428571,0.2222222222222222,None,None,0.6190476190476191,0.45454545454545453,0.6923076923076923,0.38095238095238093,None,None,None,None,0.7142857142857143,0.38461538461538464,0.6060606060606061,0.47619047619047616,None,None,None,None,0.6923076923076923,0.4,0.6190476190476191,0.46511627906976744,0.8571428571428571,0.2222222222222222,None,None,None,None,None,None,0.6944444444444444,0.39215686274509803,None,None,None,None,0.8571428571428571,0.21739130434782608,None,None,0.7058823529411765,0.38461538461538464,None,None,None,None,None,None,0.6060606060606061,UN,0.21739130434782608,CE,0.8234519104084321,1214.3999999999999
1744646229.5756378,,,1/6,7/2,,,1/3,9/4,1/6,7/2,,,,,3/10,11/5,6/25,11/4,,,,,17/5,1/6,2/11,7/2,1/5,3,,,,,,,2/15,15/4,,,,,1/2,11/8,,,1/6,10/3,,,,,,,None,None,0.8571428571428571,0.2222222222222222,None,None,0.75,0.3076923076923077,0.8571428571428571,0.2222222222222222,None,None,None,None,0.7692307692307693,0.3125,0.8064516129032258,0.26666666666666666,None,None,None,None,0.22727272727272727,0.8571428571428571,0.8461538461538461,0.2222222222222222,0.8333333333333334,0.25,None,None,None,None,None,None,0.8823529411764706,0.21052631578947367,None,None,None,None,0.6666666666666666,0.42105263157894735,None,None,0.8571428571428571,0.23076923076923078,None,None,None,None,None,None,0.22727272727272727,KN,0.21052631578947367,LS,0.43779904306220097,2284.1325
1744646318.560519,,,1/6,7/2,,,2/5,7/4,2/5,7/4,,,,,4/9,8/5,21/50,33/20,,,,,2/15,15/4,4/9,6/4,1/5,3,,,,,,,1/6,13/4,,,,,4/11,9/5,,,31/100,21/10,,,,,,,None,None,0.8571428571428571,0.2222222222222222,None,None,0.7142857142857143,0.36363636363636365,0.7142857142857143,0.36363636363636365,None,None,None,None,0.6923076923076923,0.38461538461538464,0.704225352112676,0.37735849056603776,None,None,None,None,0.8823529411764706,0.21052631578947367,0.6923076923076923,0.4,0.8333333333333334,0.25,None,None,None,None,None,None,0.8571428571428571,0.23529411764705882,None,None,None,None,0.7333333333333333,0.35714285714285715,None,None,0.7633587786259542,0.3225806451612903,None,None,None,None,None,None,0.6923076923076923,LD-BY,0.21052631578947367,KN,0.902834008097166,1107.605
1744646656.4370432
1744647389.3912196
1744647485.9456844
1744647593.7828822
1744647790.6823335